PEITSCH_CODE,ALL_ORDER,A_ORDER,B_ORDER,C_ORDER,D_ORDER,ALL_UNORDER,A_UNORDER,B_UNORDER,C_UNORDER,D_UNORDER
153,92.3431565279098,94.87195406397078,89.70608873232297,90.8866281634,92.346808783473,91.12627081125272,94.38116911913214,87.89699720407128,89.1180324232669,91.25636135121242
31,91.34480459767609,95.637591373376,88.7085228319533,90.775000409269,92.35952786720237,89.69810048559539,95.28974373321036,86.55321738450648,88.7608857945732,91.04341062125077
81,91.27489400457624,93.39896430989542,88.51820846360644,90.46758267276114,92.76104333080457,89.74700673481905,92.3563050806281,86.66843201831917,88.40077798908891,91.89471956516937
77,91.72826291933204,94.4176820873659,90.33788130086201,90.49311016516951,91.8900118164749,90.37821908184512,93.97906616148487,88.71256183142467,88.45751736090685,90.71807673514722
145,91.70699982038673,94.2314312097188,90.11524711515894,90.18011100824204,91.11038911958063,90.30260807447856,93.58384563518054,88.45288753453701,88.10179465348303,89.71180666943448
89,91.51566175281023,94.59126317609326,90.34572865790572,90.5174305605954,91.78704644110331,89.96927470161636,93.97428406553608,88.6224031584646,88.43964562351826,90.53105471481894
137,92.08477006596368,93.70703801394505,90.34154827451923,90.0035490141708,93.80351719294129,90.8136526899493,93.04243671776686,88.99852061820835,87.91874657033334,93.07051057984604
101,91.10141040779695,93.46073245042666,90.11411194757684,90.02852644584385,91.37271205747874,89.36224322021953,92.4270675113557,88.1119339381018,87.62991373923207,90.10197852488855
147,91.74983189536385,93.83754929159534,89.75644063595213,90.02144728382633,92.14077494149272,90.2620280290817,93.21876220974406,88.00407633876408,87.75128543658374,90.98338006195955
83,91.69769656064803,94.69717944455502,91.02494554084033,90.33575717255017,92.80705347920356,90.229658121063,93.99828386593246,89.59140162547756,88.2813524173118,91.73409968344613
59,92.11886849419379,95.44284249111668,90.92501574163242,90.53565903142336,92.18143364063802,90.81082364067667,94.83213245486503,89.52273341575007,88.44209419479215,91.19233558377222
47,91.54965454664195,93.12196108079893,90.52554960078035,91.42781396038191,92.57705765963505,90.01579475923131,91.87968214477868,88.7135003280623,89.75631871339745,91.63949252778367
105,91.20523203846625,94.81643711182629,90.43947482102614,89.9333742993978,91.91531740773304,89.6684994594952,94.10439771685682,88.90088553484057,87.68774794470956,90.8633735534624
85,91.55298628798197,95.3680925007936,90.33136828626827,90.9547053883871,92.2280450997966,90.13888379905708,94.90443104156708,88.84556143817863,88.99055765576507,91.097061126356
55,92.11743188660837,95.1769534854275,89.38144429693841,91.05277238195792,92.72304025835663,90.76963336608709,94.58392761372643,87.44118028968488,89.18171901153933,91.5976113152995
61,91.54335547988023,95.0465156191204,88.62336741601246,90.84237919654004,93.79593759529892,90.01990314952187,94.3818487447761,86.57735875884119,88.84340612416965,93.12154244428875
75,91.69266963238701,94.4365589887928,89.89714221088937,91.18752863254024,92.71621832839352,90.23834627644165,93.84780224690853,88.02563269396374,89.48292420315431,91.67936595513333
